sweep_parameter,sweep_value,dynamics,t,theory_norm_mean,theory_norm_se,amp_mean,amp_se,amp_norm_mean,amp_norm_se,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
R,12.0,gaussian_map,37,2.252092462595026e-14,0.0,0.0,0.0,0.0,0.0,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,38,9.632459593791153e-15,0.0,0.0,0.0,0.0,0.0,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,39,4.1199142294142924e-15,0.0,0.0,0.0,0.0,0.0,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,40,1.7621349035994076e-15,7.454034907986041e-32,0.0,0.0,0.0,0.0,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,0,1.0,0.0,0.050000225098650236,0.0003301439927716651,1.0,0.0,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,1,0.42771155064796623,2.0981243021257878e-17,0.02115658334479055,0.00023151072929809496,0.42311340328722824,0.003408520063555459,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,2,0.1829371705576877,1.0490621510628939e-17,0.009249422185487834,0.0004419872697564781,0.18502226420831852,0.00885124614531402,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,3,0.07824434089038008,0.0,0.0041123230258516405,0.0005090260290166817,0.08247761642355872,0.010290234257544514,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,4,0.033466008371652534,0.0,0.0023941128557132267,0.0005470137807582125,0.048009742082934605,0.01093654407865921,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,5,0.014313798334637322,0.0,0.000926871875704046,0.00038376519752938195,0.018480449972778826,0.0075906149083009135,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,6,0.006122176881370005,0.0,0.00030519176724134436,0.0006388663701009905,0.006290700852100199,0.012873924095791061,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,7,0.002618525767271895,1.6391596110357717e-19,0.0002621360721682754,0.0005223172254534213,0.005168099376601057,0.010507113925505745,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,8,0.0011199737163315173,0.0,-0.0006243408852942884,0.000685048398223927,-0.012848847565981592,0.013700761276689873,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,9,0.00047902569489711874,0.0,0.0002996475416075935,0.0008122970606094181,0.005587438605724765,0.01609373711793367,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,10,0.00020488482276466614,1.0244747568973573e-20,-0.0005277806285874559,0.0005508775539235133,-0.010610685470317233,0.01112729114260738,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,11,8.763160524890908e-05,5.122373784486787e-21,-0.0003887862909148336,0.0004928912411811872,-0.007726334360499004,0.009891902055956008,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,12,3.748104976678136e-05,0.0,-0.0005289434416315711,0.0004138359830175173,-0.010527134626654023,0.008267292078761828,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,13,1.6031077915663646e-05,0.0,-0.00026949109749616816,0.000917486514034255,-0.004837367140806594,0.018528021134910744,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,14,6.856677193866864e-06,0.0,0.0004328331412977757,0.0005206484437517091,0.008703716591612976,0.010462033374011685,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,15,2.9326800348813413e-06,1.6007418076521208e-22,0.0010786470624792619,0.0006023007298726204,0.02153212101616513,0.012011834232841499,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,16,1.25434112527343e-06,8.003709038260604e-23,-0.0009567812991373524,0.0007172840799685993,-0.019170354498543093,0.014471184889143337,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,17,5.364961877322136e-07,0.0,-0.00147233546984716,0.0010757449688817034,-0.028684333643160483,0.021209349185978027,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,18,2.294656163716674e-07,2.000927259565151e-23,0.0005850280812306878,0.0007358587555368628,0.012152248083033262,0.014877215700117975,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,19,9.814509459871724e-08,5.0023181489128776e-24,0.00024841913494690656,0.0008922001480951048,0.004609502269571019,0.017783062370893082,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,20,4.1977790599308665e-08,0.0,-0.0003149250791585237,0.0006330146800723555,-0.006423910018210655,0.012635160836330227,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,21,1.795438591000593e-08,0.0,4.9826456719778445e-05,0.0007112981051280234,0.001101110100242815,0.014337618368067651,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,22,7.679298238500631e-09,0.0,-8.677820375354041e-05,0.0006820393472870827,-0.0011943537116104763,0.013702891936284886,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,23,3.2845245574773007e-09,1.5632244215352742e-25,-0.0014175206316629832,0.0008066894537590572,-0.028463485254709615,0.016164558282741014,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,24,1.404829091619941e-09,7.816122107676371e-26,-0.00017503086776718505,0.0009996172705113175,-0.0029544826275860023,0.020069521331365983,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,25,6.008616291721387e-10,0.0,0.0004804154887940967,0.0009823208157061054,0.00921959793547217,0.01952573848044018,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,26,2.5699545913807866e-10,0.0,0.0004818481374104846,0.00042998556460992215,0.00937025518080347,0.008493679994042524,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,27,1.0991992633743365e-10,4.885076317297732e-27,0.0008703418867061887,0.0007598269979317891,0.017326868228333982,0.015088704344727732,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,28,4.701402214089397e-11,0.0,0.0004567760056315193,0.0006149726261848855,0.009202058758287179,0.012431780175724284,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,29,2.0108440312079577e-11,1.221269079324433e-27,0.0007917842174754232,0.0007541377524178717,0.0158851650641986,0.015339241211224883,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,30,8.600612186991628e-12,0.0,0.0015078754703645298,0.0009431376214180071,0.02999763373469035,0.019084554114721767,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,31,3.6785811750199845e-12,0.0,0.000618666360981466,0.0008641256414768726,0.012381126984962678,0.017455209630192342,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,32,1.5733716585522146e-12,1.5265863491555413e-28,-9.134193536759855e-05,0.0007625171758290574,-0.0019748702916709557,0.01538210832772261,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,33,6.729492318249304e-13,3.816465872888853e-29,8.426099561626788e-05,0.0008577347899439053,0.0019388748744684362,0.017303700435982186,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,34,2.878281594511986e-13,0.0,9.229810134852337e-05,0.0009363626644287009,0.0019212941979917918,0.018577358380457067,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,35,1.2310742839902223e-13,0.0,-0.0011271229963861693,0.0010069519138592165,-0.02275820227268225,0.020148246059575842,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,36,5.265446909682925e-14,4.7705823411110664e-30,-0.0003760366780000137,0.000733213581512874,-0.007598459542342445,0.014677779999236968,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,37,2.252092462595026e-14,0.0,-0.0007724412661462474,0.0007676852080262675,-0.015604627229914306,0.015536562248239474,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,38,9.632459593791153e-15,0.0,-0.0007227756054058743,0.0008743244850448816,-0.014223962203963537,0.01747660741678003,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,39,4.1199142294142924e-15,0.0,-0.001392280231350918,0.0010077248903765513,-0.027635097261253957,0.020134221586847703,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,microscopic,40,1.7621349035994076e-15,7.454034907986041e-32,-0.0004691481575122042,0.0009260009712516569,-0.008951275491163369,0.01851880231267659,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,18.0,gaussian_map,0,1.0,0.0,0.05054488361278599,0.00017573386842980243,1.0,0.0,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,1,0.18162515856999356,1.0490621510628939e-17,0.009113490337884132,0.00013041700662282736,0.1803105377158616,0.0025616840468451734,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,2,0.032987698225575325,0.0,0.0016844174230980025,0.000167051650833904,0.03335800616666591,0.0033645333515296633,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,3,0.0059913959210792156,0.0,0.00028932029817102555,9.693016150662011e-05,0.005735984729558865,0.0019238048075435146,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,4,0.0010881882342216253,8.195798055178859e-20,2.3306239502622037e-05,9.850450232172816e-05,0.00046900418246288,0.0019468167922304424,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,5,0.00019764236059450414,1.0244747568973573e-20,0.00015713089425378033,6.283561288579718e-05,0.0030994660277461486,0.001237319773677157,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,6,3.5896825083124656e-05,2.5611868922433933e-21,1.878097854872672e-05,6.523290402647304e-05,0.00037248726013332863,0.0012849240295599448,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,7,6.5197665478818415e-06,0.0,5.2141199676098614e-05,5.5095931882342526e-05,0.0010165017316246445,0.0010826542625854475,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,8,1.1841536330983791e-06,8.003709038260604e-23,-4.650074299121792e-05,3.61506226335855e-05,-0.0009175181516744835,0.0007142037398398859,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,9,2.1507209138272715e-07,1.0004636297825755e-23,-1.6731360883832288e-06,1.967129242983278e-05,-3.5386993868785606e-05,0.0003902346171624455,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,10,3.9062502701367974e-08,0.0,-6.712396479952755e-06,2.8377149017845145e-05,-0.00013542713812875786,0.0005630065577749909,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,11,7.0947332472767644e-09,3.1264488430705485e-25,-2.014874997646963e-05,2.048417246900173e-05,-0.0003953174371677893,0.0004047006735062756,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,12,1.2885820510484474e-09,7.816122107676371e-26,6.381445497863321e-06,1.3295699504650603e-05,0.00012806863736529933,0.00026348571942019425,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,13,2.340389193521219e-10,1.9540305269190928e-26,-2.022128241707315e-05,7.799131733849702e-06,-0.0004019061556212798,0.00015484291542366694,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,14,4.25073558388791e-11,2.442538158648866e-27,-1.6189206294945716e-05,1.3641158591173756e-05,-0.00031740858160607616,0.00026925589971482915,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,15,7.72040524462756e-12,0.0,-5.8750596154062815e-06,1.5419785060814618e-05,-0.00011383841100552332,0.00030686340581249807,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,16,1.402219826780091e-12,0.0,2.016564090023388e-05,1.0881242391284139e-05,0.0003989689172041081,0.00021490628274567042,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,17,2.54678398388923e-13,0.0,8.355340587472501e-06,9.570059766571707e-06,0.00016630627719680692,0.00018900685330003653,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,18,4.625600449174014e-14,4.7705823411110664e-30,1.0595462256451749e-05,6.594333087099343e-06,0.00020759677445877613,0.00012919138561945032,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,19,8.401254150626642e-15,0.0,5.050006882490153e-06,5.7480279713463295e-06,0.00010060892653263303,0.00011361540874737173,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,20,1.5258791172943807e-15,7.454034907986041e-32,3.2163728612385884e-06,4.586760369328703e-06,6.407031321012261e-05,9.140746049257544e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,21,2.771380366372338e-16,0.0,-4.964621821039473e-06,2.4765177392391466e-06,-9.883349909979934e-05,4.928492611505221e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,22,5.033523985001429e-17,0.0,1.0154452499511807e-06,4.71799921457692e-06,1.8335248000821817e-05,9.371588937545106e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,23,9.142145919417505e-18,0.0,-7.07756566111795e-08,4.1156587060521935e-06,-2.8815474826931554e-06,8.10553327641176e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,24,1.660443702284225e-18,0.0,9.085957498276768e-07,2.5522257354336103e-06,1.7602079150048517e-05,5.074916755636509e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,25,3.0157835072391956e-19,0.0,-2.9128962270119043e-06,2.5879928929359986e-06,-5.8205180171374025e-05,5.183490613665662e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,26,5.477421577150905e-20,0.0,2.4104263919506297e-06,2.5203100428117786e-06,4.745693954498867e-05,4.9658983961823266e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,27,9.948375625047377e-21,0.0,3.761719264539396e-06,2.4756078490517512e-06,7.468150842058117e-05,4.910246159630409e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,28,1.806875300413089e-21,0.0,2.4377177976501465e-06,2.3226570501194643e-06,4.880413907365872e-05,4.653656416728281e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,29,3.2817401295373217e-22,1.7771804113354781e-38,-3.4719854008436947e-06,4.071434439658057e-06,-6.823651251829815e-05,8.025604334579398e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,30,5.960465714127272e-23,4.4429510283386953e-39,-1.0330121618375454e-06,1.0330121618375452e-06,-2.035165372949724e-05,2.035165372949724e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,31,1.0825705304793762e-23,5.553688785423369e-40,1.8712098399693087e-06,1.8712098399693085e-06,3.686521429771147e-05,3.686521429771147e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,32,1.9662204426151886e-24,0.0,8.797568862307793e-08,8.797568862307791e-08,1.7332329837105282e-06,1.7332329837105275e-06,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,33,3.5711509967354674e-25,1.7355277454448029e-41,1.2029681412907389e-06,1.2029681412907387e-06,2.3700002733381375e-05,2.3700002733381375e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,34,6.486108660594699e-26,4.338819363612007e-42,6.510416666666672e-07,6.510416666666671e-07,1.2826349052760209e-05,1.2826349052760207e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,35,1.178040513982721e-26,0.0,-3.3700396497724065e-07,3.370039649772407e-07,-6.639406827974034e-06,6.6394068279740335e-06,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,36,2.139617951539885e-27,0.0,1.0330121618375456e-06,1.0330121618375452e-06,2.0351653729497244e-05,2.0351653729497248e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,37,3.8860844972763647e-28,3.3897026278218806e-44,-1.1276372445109887e-06,1.1276372445109883e-06,-2.2215888234993624e-05,2.221588823499362e-05,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,38,7.058107130342137e-29,0.0,0.0,0.0,0.0,0.0,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,39,1.2819298267523931e-29,0.0,0.0,0.0,0.0,0.0,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,gaussian_map,40,2.3283070805950787e-30,0.0,0.0,0.0,0.0,0.0,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,0,1.0,0.0,0.05054488361278599,0.00017573386842980243,1.0,0.0,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,1,0.18162515856999356,1.0490621510628939e-17,0.008593424654272161,0.0003926985739864988,0.16992927665935348,0.0074646682056887775,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,2,0.032987698225575325,0.0,0.0005755503068686503,0.0003074977164072917,0.011403169230173142,0.00609307712904152,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,3,0.0059913959210792156,0.0,-0.0007110194225992659,0.00025531582777259016,-0.01406360209310163,0.005067437955082174,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,4,0.0010881882342216253,8.195798055178859e-20,-7.222559087388723e-07,0.00048143713347781347,-0.00010020158459401801,0.009601145243008265,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,5,0.00019764236059450414,1.0244747568973573e-20,-0.0003364072128779958,0.0008151954952212506,-0.006766027735078841,0.016093801221319076,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,6,3.5896825083124656e-05,2.5611868922433933e-21,0.00015814024203144868,0.000692169910482783,0.003150148749668869,0.01367699174433545,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,7,6.5197665478818415e-06,0.0,-0.00040556315905278543,0.0007958331337967501,-0.0078050341106593755,0.01587538664479215,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,8,1.1841536330983791e-06,8.003709038260604e-23,1.5127305775989713e-05,0.0005541941699390931,0.0004579478768323439,0.010880391727567771,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,9,2.1507209138272715e-07,1.0004636297825755e-23,-0.000275762082391626,0.000949795394493977,-0.005314242870706066,0.018915662384346783,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,10,3.9062502701367974e-08,0.0,0.0006987267448895042,0.0009880757141442927,0.0139288955980125,0.019511942652629784,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,11,7.0947332472767644e-09,3.1264488430705485e-25,-6.410819605364882e-05,0.0007681383378299573,-0.001364200562053048,0.015164207162447273,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,12,1.2885820510484474e-09,7.816122107676371e-26,-0.00025136736561229907,0.0004486533213958518,-0.004877848637432435,0.008832479047512502,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,13,2.340389193521219e-10,1.9540305269190928e-26,0.0010397014387141087,0.0007011190220436047,0.02075592472641022,0.013942983297128259,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,14,4.25073558388791e-11,2.442538158648866e-27,0.0015726494974119321,0.0003805968591984836,0.031046952095955045,0.007459169541488115,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,15,7.72040524462756e-12,0.0,8.459132602011881e-05,0.0005493585103287226,0.001598235311665147,0.010839299468386587,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,16,1.402219826780091e-12,0.0,0.0009073609438334071,0.0006779681353849838,0.0178567150686276,0.01338624444597145,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,17,2.54678398388923e-13,0.0,0.00147654200008375,0.0006090098660960727,0.0291502526258526,0.012014278555076047,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,18,4.625600449174014e-14,4.7705823411110664e-30,-0.00032402904385463285,0.0006724300667950313,-0.006496248135460815,0.01330276339445393,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,19,8.401254150626642e-15,0.0,-0.0006605538783287767,0.00034788789335306043,-0.013139420778109579,0.006836339688647182,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,20,1.5258791172943807e-15,7.454034907986041e-32,-0.0003788972281230706,0.00041454459024249847,-0.00743344395852257,0.008112505543685191,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,21,2.771380366372338e-16,0.0,-0.00039719343679750095,0.0004343593824206913,-0.0077706920012270845,0.008609781022879055,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,22,5.033523985001429e-17,0.0,-7.187042461016631e-05,0.0005844074932873223,-0.0014100654751280058,0.01157137539425707,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,23,9.142145919417505e-18,0.0,-0.0006698114667936775,0.0006754856460200691,-0.01333225072613392,0.013302639205663607,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,24,1.660443702284225e-18,0.0,-0.0001047528086556924,0.0003227921472508613,-0.0021824926820052525,0.006413984010185099,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,25,3.0157835072391956e-19,0.0,0.000779714459395973,0.0005609251982115088,0.015287500899234488,0.011073257996695632,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,26,5.477421577150905e-20,0.0,-0.0013721237949547288,0.0006677062487632279,-0.02731460107508447,0.013343411686263006,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,27,9.948375625047377e-21,0.0,-0.0007302044649992146,0.00039145144781731835,-0.014487426277220609,0.007735677241725243,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,28,1.806875300413089e-21,0.0,0.000568983236554612,0.0006026804707014138,0.011255016674949391,0.011946672902322899,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,29,3.2817401295373217e-22,1.7771804113354781e-38,-0.0014028860880969478,0.0007424662470806627,-0.027673038316858897,0.01464867217882205,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,30,5.960465714127272e-23,4.4429510283386953e-39,-5.867834765075376e-05,0.0007595564857140923,-0.0010475770600879386,0.015000088341454394,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,31,1.0825705304793762e-23,5.553688785423369e-40,0.0012781906104005853,0.0008398284077893649,0.025583463950487818,0.016740151960402152,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,32,1.9662204426151886e-24,0.0,6.190566185917327e-05,0.0008895904665167317,0.0014156648143187726,0.017642947996964847,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
R,18.0,microscopic,33,3.5711509967354674e-25,1.7355277454448029e-41,0.00019318725715040437,0.0007503993753041093,0.0038995468045292586,0.014918106466860604,18,0.72,0.0,0.0,0.0,0.0,0.72,0.1598466453910254,0.1771377367411523
