sweep_parameter,sweep_value,dynamics,t,theory_norm_mean,theory_norm_se,amp_mean,amp_se,amp_norm_mean,amp_norm_se,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
delta,0.1,gaussian_map,11,6.498000894032564e-08,0.0,2.828891105027105e-06,2.8288911050271046e-06,5.632039650540406e-05,5.6320396505404054e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,12,1.4434312690834143e-08,0.0,7.926581106884389e-07,7.926581106884389e-07,1.578103130511614e-05,1.578103130511614e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,13,3.206361252552506e-09,0.0,2.3239559917513634e-06,2.3239559917513634e-06,4.6267642711292074e-05,4.6267642711292074e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,14,7.122439912499888e-10,0.0,1.3020833333333343e-06,1.3020833333333341e-06,2.5923178692206657e-05,2.5923178692206654e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,15,1.5821408229277712e-10,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,16,3.5144832590044047e-11,2.442538158648866e-27,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,17,7.806885707534834e-12,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,18,1.7341799621426309e-12,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,19,3.852214895620205e-13,1.9082329364444266e-29,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,20,8.557104756131228e-14,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,21,1.9008296211786147e-14,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,22,4.222401561884801e-15,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,23,9.379417676978584e-16,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,24,2.0834938285677557e-16,9.317543634982552e-33,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,25,4.6281620919117496e-17,2.329385908745638e-33,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,26,1.0280752481870071e-17,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,27,2.28371153590731e-18,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,28,5.07291503071714e-19,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,29,1.1268702944416174e-19,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,30,2.503169583574565e-20,1.137395463254706e-36,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,31,5.5604074355671045e-21,2.843488658136765e-37,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,32,1.2351592577822218e-21,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,33,2.743716912409193e-22,1.7771804113354781e-38,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,34,6.094746445051168e-23,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,35,1.3538544760744606e-23,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,36,3.007380141097017e-24,1.3884221963558423e-40,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,37,6.680433881851923e-25,3.4710554908896057e-41,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,38,1.4839559602038182e-25,8.677638727224014e-42,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,39,3.296380640495121e-26,2.1694096818060036e-42,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,40,7.322404180740369e-27,0.0,0.0,0.0,0.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,1.0,0.0,0.05016706157288661,0.0002718774895135528,1.0,0.0,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,0.22213466766509504,0.0,0.011467155336825824,0.00026552151331637363,0.22854139153354913,0.00492117069155489,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,0.049343810578682215,2.6226553776572348e-18,0.0025576168768962106,0.00020209173604387776,0.05102834690970797,0.004073961608637792,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,0.010960970964224976,0.0,0.0005206430169741369,0.00027530235799690334,0.010410454328240885,0.005502388485517671,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,0.002434811642424872,1.6391596110357717e-19,-3.573971669793596e-05,0.00021695082181858282,-0.0007184475171947849,0.004306729724078364,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,0.0005408560750171531,4.0978990275894293e-20,-0.00015859705513969797,0.00016813978013699028,-0.00314191709545038,0.0033418088437358676,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,6,0.000120142884478583,5.122373784486787e-21,-8.635137150940641e-05,0.0002845856975315406,-0.0017019751385267867,0.0056984020093138925,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,7,2.6687899715975944e-05,0.0,-0.00032326392328796394,0.0003356038078098499,-0.006465288995319816,0.006704731484038515,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,8,5.928307734087699e-06,3.2014836153042417e-22,-0.00039161815704638354,0.00032072989128176563,-0.007822060444495012,0.006415247530678625,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,9,1.316882668327984e-06,0.0,-0.00022819393487439525,0.00035676231037143086,-0.00446035729000587,0.007090535826668949,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,10,2.9252529388296023e-07,2.000927259565151e-23,-0.0003288096484091372,0.00029579893688470973,-0.0064844242031227295,0.005881037770043262,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,11,6.498000894032564e-08,0.0,-0.0004850376576681382,0.0004004363935651552,-0.009432945177897917,0.007984694243433508,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,12,1.4434312690834143e-08,0.0,-0.0002959825125102167,0.00028562927849496263,-0.005900386884118104,0.005661433593027807,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,13,3.206361252552506e-09,0.0,-8.835873847265741e-05,0.0002465949702265286,-0.0016669152374065022,0.0049430020417042565,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,14,7.122439912499888e-10,0.0,0.0005038148890403703,0.00013357477113482415,0.010046684227117896,0.002652386324818929,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,15,1.5821408229277712e-10,0.0,2.8165701454512956e-05,0.0004133720070536477,0.0003934326372230363,0.008236447283119825,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,16,3.5144832590044047e-11,2.442538158648866e-27,-5.762729807352746e-05,0.0002346530871765147,-0.0010425345007895883,0.004712141512052187,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,17,7.806885707534834e-12,0.0,4.3568427948743446e-05,0.00011985599671068504,0.0008916085489613275,0.0023790563601530147,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,18,1.7341799621426309e-12,0.0,-0.00010906578440255612,0.00020691404080765575,-0.0021707815103387167,0.00409818595668871,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,19,3.852214895620205e-13,1.9082329364444266e-29,0.00019579911428022862,0.00022683102808524651,0.0039121085364072295,0.004486203276250744,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,20,8.557104756131228e-14,0.0,9.015791625378885e-05,0.00023630217528778058,0.0017917443590594632,0.004708203859967531,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,21,1.9008296211786147e-14,0.0,-0.00011555466526373895,0.00018685329572797903,-0.002203282499857427,0.003710239656449546,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,22,4.222401561884801e-15,0.0,-0.00037461701719671025,0.00043291382214664275,-0.0073292326002222736,0.00861042858391582,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,23,9.379417676978584e-16,0.0,-0.0007300152183417215,0.00044824365620054206,-0.014470460523649867,0.008910014657594459,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,24,2.0834938285677557e-16,9.317543634982552e-33,-0.0001734549610720895,0.00019845209776473403,-0.003505213002505322,0.003960517183498828,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,25,4.6281620919117496e-17,2.329385908745638e-33,7.747279709876688e-05,0.0003317854861038842,0.0015022672014016374,0.006610392122303375,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,26,1.0280752481870071e-17,0.0,-8.976431982222872e-05,0.00021044749666651374,-0.0017903481367766716,0.004218367988877962,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,27,2.28371153590731e-18,0.0,0.00013652363659339063,0.00026063900742755386,0.002808064067040172,0.005138765183110105,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,28,5.07291503071714e-19,0.0,0.0002465476729836402,0.0002432168327547325,0.004924341750441452,0.004861556015501803,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,29,1.1268702944416174e-19,0.0,-6.6445853715193365e-06,0.00018478480728727632,-8.708088537874993e-05,0.003708314280520471,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,30,2.503169583574565e-20,1.137395463254706e-36,-0.00013806491650415384,0.0002849662146241385,-0.0028260406180784514,0.005669140596467537,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,31,5.5604074355671045e-21,2.843488658136765e-37,0.00027191596553126314,0.00024142061000820826,0.005509751069780433,0.0048580915915369385,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,32,1.2351592577822218e-21,0.0,-0.00015378152953854482,0.00016495106412249517,-0.003016166597477061,0.0032598129722792267,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,33,2.743716912409193e-22,1.7771804113354781e-38,3.6070964546141476e-05,0.0001429634897417661,0.0006191633831090571,0.0028260478526926543,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,34,6.094746445051168e-23,0.0,0.000263361695749776,0.00022330108946908955,0.005278640804514048,0.004440416427005237,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,35,1.3538544760744606e-23,0.0,-0.0002878969228300145,6.252558966765601e-05,-0.005743179099808292,0.0012522359720011477,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,36,3.007380141097017e-24,1.3884221963558423e-40,3.619160655294346e-05,0.00016881111667968972,0.0006845317900490689,0.003348608212972439,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,37,6.680433881851923e-25,3.4710554908896057e-41,-2.074854632132024e-05,0.0002406882930896924,-0.0003359824756897366,0.004743276150259091,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,38,1.4839559602038182e-25,8.677638727224014e-42,-1.7807646730775162e-06,0.00026933414383614404,4.2993141758150316e-05,0.005428654809209989,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,39,3.296380640495121e-26,2.1694096818060036e-42,-4.206028740539487e-05,0.00025351520906432884,-0.000827046617269682,0.005069280670990899,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,40,7.322404180740369e-27,0.0,-8.097464443456622e-06,0.00032536037176525895,-0.00011231827909706363,0.006476055972595013,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
