sweep_parameter,sweep_value,dynamics,seed_index,seed,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit,fit_r2,A0,A1,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
R,6.0,microscopic,6,30260807,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.12627165102306856,0.8208344236464373,0.04955642341588046,-0.006494877476303425,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,7,30260808,0,0.0,0.0,1.0,0.72,0.6838385804368519,0.9988195657640659,0.04972395833333333,0.033874999999999995,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,7,30260808,1,0.06544984694978735,0.020833333333333332,0.9678040922185175,0.6968189463973326,0.6848104887207551,0.9809304251502325,0.04964404666058654,0.033879978595161356,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,7,30260808,2,0.1308996938995747,0.041666666666666664,0.874622624239398,0.6297282894523665,0.6223938763836978,0.9692347137281995,0.049849182824420336,0.03076377793850327,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,7,30260808,4,0.2617993877991494,0.08333333333333333,0.5496461760604293,0.3957452467635091,0.388802449874361,0.9619610155067339,0.05054167827707665,0.01944592440337578,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,7,30260808,6,0.39269908169872414,0.125,0.15397992208521458,0.11086554390135449,0.1105274606211178,0.9645014598801451,0.05125231312842775,0.005639540070034848,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,6.0,microscopic,7,30260808,8,0.5235987755982988,0.16666666666666666,-0.16666666666666657,-0.11999999999999993,-0.12226685389822153,0.6983346174440924,0.05034527209733354,-0.006195885872367292,6,0.72,0.0,0.0,0.0,0.0,0.72,0.2660636845840808,0.29484459183327977
R,12.0,gaussian_map,0,31260801,0,0.0,0.0,1.0,0.72,0.6971157798664422,0.9998396594379013,0.049703125,0.034515625,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,0,31260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.6392095343932522,0.6308023277375452,0.9967720507780775,0.05141249472064342,0.032348643286315766,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,0,31260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.4277115506479662,0.41985143174080103,0.9995132532129234,0.049025105601785,0.02056692410422454,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,0,31260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.05999999999999992,-0.06081390476639459,0.964697078980762,0.05017495513109228,-0.003062445120581358,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,0,31260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.18082018476377545,-0.17284187820641544,0.9935466957461239,0.04981012491867416,-0.008675482049889695,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
R,12.0,gaussian_map,0,31260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.9968028886505634e-17,-0.005530031637303092,0.2626137201102253,0.04982524034260301,-0.0002772368407265492,12,0.72,0.0,0.0,0.0,0.0,0.72,0.1919913633361862,0.2127596452964393
