sweep_parameter,sweep_value,dynamics,seed_index,seed,mode_index,q,q_over_pi,kernel_hat,lambda_theory,lambda_fit,fit_r2,A0,A1,R,B,h,phi_bar,delta_h_minus_phi,m_star,Lambda_star,mu,sigma_eff
delta,0.05,microscopic,6,53260807,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.13072127032680533,0.8241183304451001,0.049268089906471704,-0.006728043915447389,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,6,53260807,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.019926644361371107,-6.518665747038361,0.051020439221381456,-0.0010922542339640738,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,53260808,0,0.0,0.0,1.0,0.562911200236417,0.5625118245837317,0.9926154476682689,0.04953125,0.02811458333333334,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,53260808,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.49974750862203743,0.5195049219001694,0.9872072100247649,0.04999883393833306,0.026130241981967273,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,53260808,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.3343939199030913,0.3384468259505277,0.9888227246003816,0.05089013188204332,0.01740198229156129,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,53260808,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.04690926668636803,-0.03694137002753786,0.4170872654753762,0.05036759753771789,-0.0017593079131938499,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,53260808,6,0.39269908169872414,0.125,-0.2511391455052437,-0.1413690378227049,-0.13858892488753927,0.985233522969527,0.0500898149022352,-0.0068780669117072205,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.05,microscopic,7,53260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-3.1247848766092604e-17,-0.021687819746287078,-2.468575862763729,0.05045419980629163,-0.0011391757357046,12,0.72,0.05,0.0,0.05,0.5170784989129754,0.562911200236417,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,54260801,0,0.0,0.0,1.0,0.37393650107548,0.38445429941077097,0.999758534528052,0.05080208333333336,0.019515625000000016,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,54260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.3371391224684597,0.9999301004850548,0.049389106891175934,0.016646204523360773,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,54260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.23314309332688565,0.9990589078064103,0.05159279913553218,0.011961765619255268,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,54260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.028797524245091282,0.9846455391194103,0.049866786736412136,-0.0014344066992660904,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,54260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.09830258163963647,0.9986458459331542,0.04980296216244344,-0.00491129923144542,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,0,54260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.002493240191912954,-0.13646499857410266,0.05010404629889843,0.00012510019732534818,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,54260802,0,0.0,0.0,1.0,0.37393650107548,0.3910357004919652,0.9999085550710333,0.04990104166666668,0.019484375000000016,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,54260802,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.35641925560837084,0.9999009857514473,0.05039760979103981,0.017924102594428035,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,54260802,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.2287039890690339,0.9993864507237115,0.049489111545238496,0.011282585373909138,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,54260802,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.02488461356377287,0.9903106958032787,0.05080079672368533,-0.001261803884780732,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,54260802,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.09901227312949613,0.9983707451538881,0.0505478349819821,-0.005022036581673692,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,1,54260802,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,-0.005443250663870783,-0.849362172829695,0.05083804735738946,-0.0002788328040878244,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,54260803,0,0.0,0.0,1.0,0.37393650107548,0.3868178063874355,0.9988672704363295,0.050463541666666695,0.01936458333333335,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,54260803,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.3420775380236425,0.998524432861028,0.049403807431634195,0.01674637843097814,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,54260803,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.23017540088283117,0.9997862619912609,0.050102252353834545,0.011508545542490905,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,54260803,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.03736831866608364,0.9729953851079598,0.05172991997065331,-0.001939389078670897,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,54260803,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.08646757283100923,0.9930126594383522,0.05054944993376359,-0.004347740440766643,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,2,54260803,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,-0.007771515737182901,0.9745819347297429,0.04976448300503018,-0.00038698578223553124,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,54260804,0,0.0,0.0,1.0,0.37393650107548,0.39391143735441997,0.9997425171831066,0.049270833333333354,0.019489583333333352,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,54260804,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.33412001538656133,0.9997717737168496,0.050560345284816434,0.016832965844859486,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,54260804,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.2265010600334753,0.9996823459009704,0.0505599136801257,0.01142912170642889,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,54260804,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.028964972297763722,0.9366124151952576,0.049556979466912995,-0.0014254003070147984,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,54260804,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.08610321758790386,0.9984814784453828,0.05026150664693495,-0.004335625578179639,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,3,54260804,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.002314244490359503,-0.00013897189597100734,0.04912854569778866,0.00011356170613173642,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,54260805,0,0.0,0.0,1.0,0.37393650107548,0.39345870650659814,0.9982591899086095,0.049375000000000016,0.019213541666666684,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,54260805,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.33792916614299107,0.9990298596271036,0.0486576724676734,0.016326264312139495,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,54260805,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.23004648555546695,0.9993242512523581,0.05053036437241066,0.01157157006429606,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,54260805,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.030574753989201307,0.9431088709526835,0.050189792999113005,-0.0015434634693870944,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,54260805,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.0945211393363484,0.9966248666161701,0.05028560065914371,-0.0047717993244187915,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,4,54260805,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.008259143843976448,0.7072131916617952,0.04950514166114994,0.00041078379984830756,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,54260806,0,0.0,0.0,1.0,0.37393650107548,0.3901665952283693,0.9997618474348721,0.04968750000000001,0.019348958333333346,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,54260806,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.34617521916195637,0.9997475193024423,0.049857924200731554,0.017321472704142988,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,54260806,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.22640218549863336,0.999147804368134,0.05022853673900657,0.011367488257388517,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,54260806,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.036219761402300904,0.9713704720701728,0.05177351911341239,-0.0018656536053583913,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,54260806,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.0970505543141529,0.99802503984101,0.049966822267853546,-0.004834729972132804,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,5,54260806,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,-0.006789799228935713,0.850141592354369,0.04988938280770483,-0.0003391625045668715,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,54260807,0,0.0,0.0,1.0,0.37393650107548,0.3799073092633605,0.9995593355649797,0.050229166666666686,0.01897395833333335,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,54260807,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.33959085358882,0.9999141445951162,0.05084382133572191,0.017294222228593722,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,54260807,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.23880482004078987,0.9993281769297002,0.04907999712104201,0.011753226244701246,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,54260807,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.03317712407647269,0.972290546240618,0.049653580360176953,-0.0016449709601639427,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,54260807,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.08696736969538628,0.998883851997925,0.05017216624371136,-0.0043681194642059325,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,6,54260807,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,-0.010649429723829658,0.7415204896457068,0.04987233539120185,-0.0005290063509461101,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,54260808,0,0.0,0.0,1.0,0.37393650107548,0.3895715432214738,0.9997979778933657,0.049375000000000016,0.019286458333333346,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,54260808,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.34016650133098403,0.9984862751493,0.04934668488702722,0.016870283115455305,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,54260808,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.21842794872023474,0.9997597596939539,0.04975351763590272,0.010871105897781515,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,54260808,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.02958782686319632,0.9947633317409795,0.04991528852579137,-0.001478724817253337,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,54260808,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.10565476027742939,0.9976919163004119,0.049856790526104124,-0.0052837657940068075,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,gaussian_map,7,54260808,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.00013936504508770336,-0.07871588048979539,0.05006786170974875,7.278435528938175e-06,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,54260801,0,0.0,0.0,1.0,0.37393650107548,0.3920819641345852,0.9924425061708673,0.05080208333333336,0.01983854166666668,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,54260801,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.35512538311896563,0.9997087212029658,0.049389106891175934,0.017510530759812157,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,54260801,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.22006622591892966,0.9925750554171471,0.05159279913553218,0.011461313258146009,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,54260801,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.01006460474178304,-0.12191004264175676,0.049866786736412136,-0.0004934311159701697,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,54260801,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.09460616850523482,0.9785507794236766,0.04980296216244344,-0.004685212204739133,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,0,54260801,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.015252994796636799,0.5946066539689562,0.05010404629889843,0.0007599156800399266,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,54260802,0,0.0,0.0,1.0,0.37393650107548,0.3879084588264604,0.9984847697522619,0.04990104166666668,0.01924479166666668,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,54260802,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.3488996900240522,0.9828411932968142,0.05039760979103981,0.017876325444507502,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,54260802,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.21996017765190848,0.9866596757829622,0.049489111545238496,0.010893839944584857,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,54260802,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.01597555421520502,0.8879203752302265,0.05080079672368533,-0.0008086218403384245,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,54260802,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.09500454819256371,0.937357465451647,0.0505478349819821,-0.004840924526616637,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,1,54260802,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.014157191954214544,0.6045876795911562,0.05083804735738946,0.0007282917385309448,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,54260803,0,0.0,0.0,1.0,0.37393650107548,0.38681261839201925,0.9953404764884959,0.050463541666666695,0.019234375000000015,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,54260803,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.32268878671759194,0.9911985720417283,0.049403807431634195,0.015916295495004836,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,54260803,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.2533658283891399,0.9823566082462961,0.050102252353834545,0.012843860022982174,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,54260803,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.04103247529761983,0.9636281113608178,0.05172991997065331,-0.002116861464353314,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,54260803,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.09206289721203856,0.9748224182490186,0.05054944993376359,-0.0046183116669571735,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,2,54260803,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.012533653576223698,-0.05235257948576444,0.04976448300503018,0.0006178217617964102,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,54260804,0,0.0,0.0,1.0,0.37393650107548,0.3863158025438084,0.9988740936464874,0.049270833333333354,0.018906250000000017,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,54260804,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.3486511953408603,0.9975267445691995,0.050560345284816434,0.017487393718815875,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,54260804,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.2355888280802427,0.9733460275462401,0.0505599136801257,0.012231094674856283,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,54260804,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.033682716680003374,0.054214630134514774,0.049556979466912995,-0.0016736049469518685,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,54260804,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.10158388374223384,0.8721249079206167,0.05026150664693495,-0.00517612409771934,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,3,54260804,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.0014651517636355919,-0.6214745011486378,0.04912854569778866,6.975158773652734e-05,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,54260805,0,0.0,0.0,1.0,0.37393650107548,0.3947376753954838,0.9779509090211965,0.049375000000000016,0.01911979166666668,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,54260805,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.3358379245665487,0.9938915448331604,0.0486576724676734,0.016561131607459804,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,54260805,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.22483063860566652,0.9915890295296677,0.05053036437241066,0.0112000209101434,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,54260805,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.026396571866612192,0.7405933268767932,0.050189792999113005,-0.0013029134253528377,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,54260805,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.08472510300468093,0.9119146539619296,0.05028560065914371,-0.004207750760048146,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,4,54260805,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,0.004029797686092976,0.013700129644226955,0.04950514166114994,0.00021698048978043954,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,54260806,0,0.0,0.0,1.0,0.37393650107548,0.3784366541100359,0.9805652478929582,0.04968750000000001,0.018343750000000013,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,54260806,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.3525132581574792,0.9955455042451898,0.049857924200731554,0.01788112546082638,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,54260806,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.23190081057875359,0.977885138716412,0.05022853673900657,0.011581607376683248,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,54260806,4,0.2617993877991494,0.08333333333333333,-0.08333333333333323,-0.031161375089623293,-0.04144686321309813,0.5655585980962547,0.05177351911341239,-0.002185834865155801,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,54260806,6,0.39269908169872414,0.125,-0.2511391455052437,-0.09391009335331668,-0.10066640119540514,0.9331330890506832,0.049966822267853546,-0.005023175336899892,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,5,54260806,8,0.5235987755982988,0.16666666666666666,-5.551115123125783e-17,-2.0757645662088375e-17,-0.005514499678248545,0.03971816325876831,0.04988938280770483,-0.00025792612122155375,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,6,54260807,0,0.0,0.0,1.0,0.37393650107548,0.3825763190548257,0.9911624381419003,0.050229166666666686,0.019260416666666683,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,6,54260807,1,0.06544984694978735,0.020833333333333332,0.8877910199906281,0.331977467701527,0.36102712389254693,0.9970024371012195,0.05084382133572191,0.01846342219588549,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
delta,0.1,microscopic,6,54260807,2,0.1308996938995747,0.041666666666666664,0.5940438203443975,0.22213466766509504,0.21628121921081786,0.9970397569764453,0.04907999712104201,0.010584392227989426,12,0.72,0.1,0.0,0.1,0.7476651610671541,0.37393650107548,0.1919913633361862,0.2127596452964393
