t,i,representative_spin,ensemble_mean_plus,symmetric_response,theory_perturbation
16,28,-1,-0.04,-0.0085,-5.4314563974917495e-08
16,29,1,0.0,-0.0155,-4.975678608001715e-08
16,30,-1,-0.021,-0.026000000000000002,-4.434765578010039e-08
16,31,-1,0.005,-0.009,-3.817972479429302e-08
16,32,1,-0.021,-0.009000000000000001,-3.1358528131835786e-08
16,33,1,-0.022,-0.0235,-2.4000778358816305e-08
16,34,-1,0.024,0.012,-1.623236861380458e-08
16,35,-1,-0.003,0.0145,-8.186218541347835e-09
16,36,-1,0.016,0.0025000000000000005,-1.1520936330787468e-23
16,37,1,0.007,0.003,8.18621854134776e-09
16,38,1,-0.016,-0.0055,1.62323686138045e-08
16,39,1,-0.012,0.0034999999999999996,2.4000778358816232e-08
16,40,-1,0.028,0.0105,3.135852813183572e-08
16,41,1,-0.007,-0.013,3.817972479429296e-08
16,42,-1,0.017,0.0115,4.434765578010036e-08
16,43,-1,-0.002,0.012,4.9756786080017116e-08
16,44,-1,-0.002,-0.0165,5.431456397491747e-08
16,45,1,0.001,0.0005,5.79430046213649e-08
16,46,1,-0.013,0.0055000000000000005,6.058002439390489e-08
16,47,-1,0.016,-0.0045000000000000005,6.218050315310927e-08
16,48,1,0.04,0.013000000000000001,6.271705626367152e-08
16,49,-1,0.004,0.004,6.218050315310928e-08
16,50,-1,-0.007,-0.0135,6.05800243939049e-08
16,51,-1,0.026,0.006999999999999999,5.794300462136493e-08
16,52,-1,0.019,-0.016,5.431456397491751e-08
16,53,-1,0.001,0.004999999999999999,4.9756786080017176e-08
16,54,-1,0.005,0.0025,4.434765578010042e-08
16,55,-1,0.013,-0.008,3.817972479429303e-08
16,56,1,0.05,0.021,3.135852813183579e-08
16,57,-1,0.001,-0.004999999999999999,2.400077835881631e-08
16,58,-1,0.011,-0.0045000000000000005,1.6232368613804587e-08
16,59,-1,0.033,0.007000000000000001,8.186218541347844e-09
16,60,1,0.05,0.017,7.490549647182406e-23
16,61,-1,-0.002,-0.0025,-8.186218541347751e-09
16,62,-1,0.003,0.002,-1.6232368613804494e-08
16,63,1,0.003,0.018000000000000002,-2.4000778358816173e-08
16,64,-1,0.016,0.005,-3.1358528131835713e-08
16,65,-1,0.022,0.0024999999999999988,-3.8179724794293e-08
16,66,1,0.011,0.011,-4.434765578010031e-08
16,67,1,-0.012,-0.013000000000000001,-4.975678608001711e-08
16,68,1,0.011,0.0075,-5.431456397491744e-08
16,69,1,0.054,0.0365,-5.794300462136489e-08
16,70,-1,0.026,0.004999999999999999,-6.058002439390487e-08
16,71,-1,0.033,-0.0019999999999999983,-6.218050315310927e-08
16,72,1,0.0,-0.012,-6.271705626367152e-08
16,73,1,-0.008,-0.013,-6.21805031531093e-08
16,74,1,0.055,0.024,-6.05800243939049e-08
16,75,-1,0.004,0.0095,-5.794300462136495e-08
16,76,1,0.026,0.0155,-5.4314563974917515e-08
16,77,1,0.032,0.015,-4.975678608001714e-08
16,78,1,0.028,0.0045000000000000005,-4.4347655780100424e-08
16,79,1,-0.003,0.0105,-3.8179724794293036e-08
16,80,1,0.021,0.0055000000000000005,-3.1358528131835846e-08
16,81,-1,0.041,0.013000000000000001,-2.4000778358816318e-08
16,82,1,0.01,0.015,-1.6232368613804646e-08
16,83,-1,0.024,0.0205,-8.186218541347852e-09
16,84,1,-0.017,-0.023,-2.688218477183742e-23
16,85,-1,0.006,0.0025,8.186218541347688e-09
16,86,1,0.008,0.005,1.6232368613804487e-08
16,87,1,-0.008,-0.006,2.4000778358816166e-08
16,88,-1,0.002,0.0,3.135852813183571e-08
16,89,-1,-0.014,0.010500000000000002,3.8179724794292904e-08
16,90,1,0.024,-0.002,4.4347655780100305e-08
16,91,1,0.022,0.006999999999999999,4.975678608001711e-08
16,92,-1,0.005,0.011000000000000001,5.4314563974917436e-08
16,93,-1,0.001,0.0135,5.794300462136489e-08
16,94,-1,-0.009,0.001,6.058002439390486e-08
16,95,1,0.023,0.007,6.218050315310927e-08
17,0,-1,-0.005,-0.0015,2.682480938661068e-08
17,1,1,-0.034,-0.03,2.6595319423687114e-08
17,2,1,0.028,0.006,2.5910776171808677e-08
17,3,-1,-0.015,0.002,2.4782892355806254e-08
17,4,-1,-0.013,0.004000000000000001,2.3230966380480116e-08
17,5,-1,-0.056,-0.013000000000000001,2.1281552129543265e-08
17,6,1,-0.003,0.0125,1.8968004621308966e-08
17,7,1,-0.04,-0.016,1.6329909295079662e-08
17,8,-1,-0.026,0.0075000000000000015,1.3412404693305344e-08
17,9,-1,0.021,0.009500000000000001,1.0265410128607455e-08
17,10,1,-0.019,-0.003,6.942771550499718e-09
17,11,1,0.003,-0.0005,3.5013402262629934e-09
17,12,-1,-0.001,-0.004999999999999999,1.6425458476525323e-24
17,13,-1,0.022,0.019999999999999997,-3.5013402262629843e-09
17,14,1,0.0,0.0035,-6.9427715504997086e-09
17,15,1,0.021,0.006000000000000001,-1.0265410128607447e-08
17,16,1,-0.013,-0.019,-1.3412404693305336e-08
17,17,1,-0.016,-0.001,-1.6329909295079652e-08
17,18,1,-0.009,0.003,-1.8968004621308963e-08
17,19,1,-0.032,-0.003000000000000001,-2.128155212954326e-08
17,20,-1,-0.019,-0.0125,-2.323096638048011e-08
17,21,-1,0.007,-0.0029999999999999996,-2.4782892355806254e-08
17,22,1,0.03,0.004,-2.5910776171808677e-08
17,23,1,-0.043,-0.012499999999999999,-2.6595319423687114e-08
17,24,-1,-0.013,-0.0014999999999999996,-2.682480938661068e-08
17,25,-1,-0.001,0.006,-2.6595319423687118e-08
17,26,-1,-0.03,-0.017499999999999998,-2.591077617180868e-08
17,27,-1,0.005,0.006999999999999999,-2.4782892355806258e-08
17,28,-1,-0.01,-0.0165,-2.323096638048012e-08
17,29,-1,-0.037,-0.0034999999999999996,-2.1281552129543268e-08
17,30,-1,-0.004,0.0045,-1.8968004621308976e-08
17,31,-1,0.026,0.011,-1.632990929507967e-08
17,32,-1,-0.022,0.003000000000000001,-1.3412404693305352e-08
17,33,-1,0.019,0.0185,-1.0265410128607469e-08
17,34,1,-0.039,-0.0375,-6.9427715504997326e-09
17,35,1,-0.017,-0.0025000000000000005,-3.501340226263014e-09
17,36,-1,-0.037,-0.010499999999999999,-4.9276375429575964e-24
17,37,1,0.018,-0.004,3.5013402262629814e-09
17,38,-1,-0.007,-0.008,6.9427715504996995e-09
17,39,-1,-0.001,-0.001,1.0265410128607437e-08
17,40,1,0.004,0.003,1.3412404693305322e-08
17,41,1,0.013,-0.0005000000000000004,1.6329909295079642e-08
17,42,1,0.018,0.016,1.896800462130896e-08
17,43,-1,0.03,-0.0034999999999999996,2.1281552129543258e-08
17,44,-1,-0.028,-0.019,2.3230966380480106e-08
17,45,-1,0.002,0.0025,2.4782892355806248e-08
17,46,-1,0.023,0.007,2.5910776171808673e-08
17,47,1,-0.02,-0.014,2.659531942368711e-08
17,48,1,-0.012,0.001,2.682480938661068e-08
17,49,1,-0.026,-0.011,2.6595319423687118e-08
17,50,-1,-0.004,0.011,2.591077617180868e-08
17,51,-1,0.003,0.017,2.478289235580626e-08
17,52,-1,0.004,-0.023,2.3230966380480126e-08
17,53,1,0.027,0.027,2.128155212954328e-08
17,54,-1,0.001,0.002,1.8968004621308986e-08
17,55,-1,0.027,0.002999999999999999,1.6329909295079672e-08
17,56,-1,0.024,-0.006999999999999999,1.3412404693305356e-08
17,57,-1,-0.003,-0.006500000000000001,1.0265410128607472e-08
17,58,1,0.051,0.0034999999999999996,6.942771550499735e-09
17,59,-1,-0.004,-0.0005,3.501340226263018e-09
17,60,1,0.01,-0.024999999999999998,3.2037946048019624e-23
17,61,-1,0.045,0.0235,-3.5013402262629777e-09
17,62,-1,0.015,0.0024999999999999996,-6.942771550499697e-09
17,63,1,-0.01,0.007,-1.0265410128607412e-08
17,64,1,0.026,0.009,-1.3412404693305319e-08
17,65,1,-0.007,-0.002,-1.632990929507966e-08
17,66,1,0.002,0.014499999999999999,-1.8968004621308943e-08
17,67,1,0.027,0.0165,-2.1281552129543255e-08
17,68,1,-0.009,0.007500000000000001,-2.3230966380480097e-08
17,69,1,0.024,0.0215,-2.4782892355806244e-08
17,70,1,0.011,-0.012000000000000002,-2.5910776171808667e-08
17,71,1,0.015,0.02,-2.659531942368711e-08
17,72,-1,-0.004,-0.0015,-2.682480938661068e-08
17,73,1,-0.019,-0.0045,-2.659531942368712e-08
17,74,1,0.015,0.017,-2.591077617180868e-08
17,75,-1,0.013,0.0125,-2.478289235580627e-08
17,76,1,-0.001,0.001,-2.323096638048013e-08
17,77,-1,0.0,0.011,-2.1281552129543265e-08
17,78,1,-0.008,0.006500000000000001,-1.896800462130899e-08
17,79,1,0.035,0.0075000000000000015,-1.6329909295079672e-08
17,80,-1,0.046,0.012,-1.3412404693305377e-08
17,81,1,0.001,-0.0025,-1.0265410128607475e-08
17,82,-1,0.053,0.0135,-6.942771550499761e-09
17,83,-1,-0.028,-0.0215,-3.5013402262630207e-09
17,84,1,-0.033,-0.021,-1.1497820933567726e-23
17,85,1,0.005,0.0105,3.501340226262951e-09
17,86,1,0.054,0.0185,6.942771550499694e-09
17,87,-1,-0.007,-0.0075,1.0265410128607409e-08
17,88,1,-0.006,0.0045,1.3412404693305317e-08
17,89,1,-0.008,-0.0015,1.6329909295079616e-08
17,90,-1,-0.002,0.009500000000000001,1.896800462130894e-08
17,91,1,0.049,0.0325,2.1281552129543255e-08
17,92,1,0.014,0.012,2.3230966380480093e-08
17,93,1,0.017,0.021,2.4782892355806244e-08
17,94,1,0.017,0.004000000000000001,2.5910776171808663e-08
17,95,-1,0.029,0.0025000000000000005,2.659531942368711e-08
18,0,-1,0.004,0.0065,1.1473280818583373e-08
18,1,1,0.006,0.0095,1.137512531068319e-08
18,2,1,-0.012,-0.003,1.1082338254936663e-08
18,3,-1,0.009,0.0004999999999999996,1.059992931904352e-08
18,4,1,-0.02,-0.003,9.936152653645921e-09
18,5,1,0.046,0.0155,9.102365661522478e-09
18,6,-1,-0.017,-0.008,8.112834669277847e-09
18,7,-1,-0.069,-0.014000000000000002,6.9844908265391585e-09
18,8,1,0.016,0.025,5.736640409291688e-09
18,9,-1,-0.041,-0.004,4.3906344841440325e-09
18,10,1,0.014,0.007,2.9695035856588186e-09
18,11,1,0.066,0.035500000000000004,1.4975636575210457e-09
18,12,-1,-0.017,-0.0010000000000000009,7.025358315098426e-25
18,13,-1,-0.002,0.0115,-1.4975636575210418e-09
18,14,1,-0.019,-0.0125,-2.969503585658815e-09
18,15,1,0.03,0.0135,-4.390634484144029e-09
18,16,1,-0.026,-0.013999999999999999,-5.736640409291685e-09
18,17,-1,-0.009,-0.013999999999999999,-6.984490826539154e-09
18,18,-1,0.028,-0.0005000000000000004,-8.112834669277845e-09
18,19,1,-0.026,-0.009,-9.102365661522475e-09
18,20,1,-0.019,0.0,-9.936152653645918e-09
18,21,1,0.07,0.035500000000000004,-1.059992931904352e-08
18,22,1,-0.023,-0.020499999999999997,-1.1082338254936661e-08
18,23,-1,0.017,0.013000000000000001,-1.137512531068319e-08
18,24,-1,-0.024,-0.02,-1.1473280818583373e-08
18,25,1,-0.019,-0.02,-1.1375125310683191e-08
18,26,-1,-0.03,-0.0115,-1.1082338254936664e-08
18,27,-1,0.02,0.018500000000000003,-1.0599929319043522e-08
18,28,1,-0.015,-0.0115,-9.936152653645923e-09
18,29,-1,0.034,0.007000000000000001,-9.102365661522478e-09
18,30,1,-0.008,-0.019,-8.11283466927785e-09
18,31,-1,0.007,0.012499999999999999,-6.984490826539161e-09
18,32,1,-0.034,-0.026500000000000003,-5.7366404092916916e-09
18,33,1,0.023,0.015,-4.390634484144038e-09
18,34,-1,0.015,0.0075,-2.9695035856588252e-09
18,35,-1,-0.005,0.0095,-1.4975636575210546e-09
18,36,-1,-0.011,-0.018000000000000002,-2.1076074945295276e-24
18,37,-1,0.006,0.0055,1.4975636575210405e-09
18,38,1,0.003,-0.0135,2.969503585658811e-09
18,39,-1,0.012,0.015,4.390634484144025e-09
18,40,-1,-0.003,-0.003,5.736640409291679e-09
18,41,1,-0.016,-0.0095,6.9844908265391494e-09
18,42,-1,0.027,0.0215,8.112834669277844e-09
18,43,1,-0.019,-0.01,9.102365661522473e-09
18,44,-1,0.007,0.004,9.936152653645918e-09
18,45,-1,0.0,0.0105,1.0599929319043517e-08
18,46,1,0.03,0.004999999999999999,1.1082338254936661e-08
18,47,1,-0.015,-0.0065,1.137512531068319e-08
18,48,-1,0.007,0.024,1.1473280818583373e-08
18,49,1,0.028,0.004,1.1375125310683191e-08
18,50,1,0.002,-0.013000000000000001,1.1082338254936664e-08
18,51,1,0.0,0.0025,1.0599929319043524e-08
18,52,-1,-0.011,-0.004,9.936152653645925e-09
18,53,1,0.035,0.021,9.102365661522483e-09
18,54,-1,-0.001,0.003,8.112834669277855e-09
18,55,1,0.0,-0.0025,6.984490826539163e-09
18,56,1,0.004,0.0095,5.736640409291693e-09
18,57,1,-0.035,-0.018000000000000002,4.39063448414404e-09
18,58,1,0.005,0.0005,2.9695035856588265e-09
18,59,1,-0.018,-0.008499999999999999,1.497563657521056e-09
18,60,1,0.013,0.0055,1.3702999583774352e-23
18,61,1,-0.037,-0.006999999999999999,-1.4975636575210389e-09
18,62,-1,0.017,0.007500000000000001,-2.96950358565881e-09
18,63,1,-0.016,-0.022,-4.390634484144014e-09
18,64,1,-0.012,-0.02,-5.7366404092916775e-09
18,65,1,0.001,-0.012,-6.984490826539157e-09
18,66,1,-0.02,-0.0135,-8.112834669277837e-09
18,67,-1,0.012,0.0095,-9.102365661522473e-09
18,68,1,0.025,0.0005000000000000004,-9.936152653645913e-09
18,69,-1,0.024,0.025,-1.0599929319043515e-08
18,70,1,0.006,0.0075,-1.1082338254936658e-08
18,71,-1,0.005,-0.0015,-1.137512531068319e-08
18,72,-1,0.01,0.001,-1.1473280818583373e-08
18,73,1,-0.005,-0.014,-1.1375125310683193e-08
18,74,-1,-0.005,-0.003,-1.1082338254936664e-08
18,75,1,-0.006,-0.009000000000000001,-1.0599929319043527e-08
18,76,1,0.01,0.0175,-9.936152653645926e-09
18,77,1,0.012,0.012,-9.102365661522478e-09
18,78,1,0.0,0.008,-8.112834669277857e-09
18,79,-1,0.001,0.0265,-6.9844908265391635e-09
18,80,-1,-0.024,-0.006,-5.7366404092917015e-09
18,81,-1,0.049,0.012,-4.3906344841440416e-09
18,82,1,0.017,0.0175,-2.9695035856588372e-09
18,83,1,0.004,0.012,-1.4975636575210575e-09
18,84,1,0.003,0.002,-4.917750820568898e-24
18,85,1,0.037,0.0005000000000000004,1.4975636575210275e-09
18,86,1,0.028,0.0005000000000000004,2.9695035856588087e-09
18,87,1,0.047,0.0175,4.3906344841440134e-09
18,88,1,0.025,0.013000000000000001,5.736640409291677e-09
18,89,1,0.012,0.0145,6.9844908265391395e-09
18,90,1,0.012,0.0295,8.112834669277835e-09
18,91,-1,-0.012,-0.0005000000000000004,9.102365661522473e-09
18,92,-1,-0.037,-0.0305,9.936152653645911e-09
18,93,1,0.008,0.013,1.0599929319043515e-08
18,94,1,0.058,0.027000000000000003,1.1082338254936656e-08
18,95,-1,0.034,0.042,1.137512531068319e-08
19,0,1,0.027,0.0215,4.907254729935861e-09
19,1,-1,-0.002,-0.006,4.865272485447235e-09
19,2,-1,0.023,0.035500000000000004,4.740044079824236e-09
19,3,-1,0.006,0.0045000000000000005,4.533712205806944e-09
19,4,1,0.037,0.013,4.249807258965801e-09
19,5,1,-0.001,0.0055,3.89318693165458e-09
19,6,1,0.013,0.0024999999999999996,3.469953096547408e-09
19,7,1,-0.038,-0.006999999999999999,2.9873474019055586e-09
19,8,1,-0.019,0.017,2.453627364967931e-09
19,9,-1,0.005,-0.016,1.8779250835416776e-09
19,10,1,0.027,0.0055,1.270090983276829e-09
19,11,1,0.001,0.009000000000000001,6.405252741523662e-10
19,12,-1,0.025,0.019,3.0048268988083307e-25
19,13,1,0.025,0.007500000000000001,-6.405252741523646e-10
19,14,-1,0.006,0.01,-1.2700909832768273e-09
19,15,1,-0.016,-0.023,-1.877925083541676e-09
19,16,1,0.023,-0.002,-2.45362736496793e-09
19,17,-1,-0.023,-0.0014999999999999996,-2.987347401905557e-09
19,18,-1,-0.023,0.016,-3.469953096547407e-09
19,19,1,-0.003,-0.003,-3.893186931654578e-09
19,20,1,0.016,-0.0014999999999999996,-4.2498072589658e-09
19,21,-1,0.023,0.010499999999999999,-4.533712205806944e-09
19,22,1,0.064,0.0305,-4.740044079824235e-09
19,23,1,-0.012,-0.007,-4.865272485447235e-09
19,24,1,-0.006,0.004,-4.907254729935861e-09
19,25,-1,-0.017,-0.0035000000000000005,-4.865272485447236e-09
19,26,1,-0.036,0.0005000000000000004,-4.740044079824237e-09
19,27,-1,-0.024,-0.0245,-4.5337122058069456e-09
19,28,-1,0.021,-0.004499999999999999,-4.249807258965801e-09
19,29,-1,-0.024,-0.026000000000000002,-3.89318693165458e-09
19,30,1,0.007,0.006500000000000001,-3.4699530965474095e-09
19,31,-1,0.026,0.0004999999999999987,-2.9873474019055595e-09
19,32,1,-0.003,0.004,-2.4536273649679328e-09
19,33,-1,-0.005,-0.0085,-1.87792508354168e-09
19,34,1,0.009,0.019,-1.2700909832768317e-09
19,35,-1,-0.033,-0.0195,-6.4052527415237e-10
19,36,-1,0.008,0.01,-9.014480696424993e-25
19,37,-1,-0.047,-0.0095,6.40525274152364e-10
19,38,-1,-0.016,-0.0085,1.2700909832768257e-09
19,39,1,-0.008,-0.0115,1.8779250835416742e-09
